date,expiration,option_type,S,strike,bid,ask,market_price,volume,open_interest,days_to_expiration,T,moneyness,moneyness_category,sigma,r,market_price_over_K
2023-08-25,2023-09-07,PUT,4413.905,4370.0,22.3,22.6,22.450000000000003,29,92,13,0.0356164383561643,1.0100469107551486,ATM,17.2,0.0556,0.005137299771167048
2023-08-25,2023-09-07,PUT,4413.905,4270.0,6.8,7.1,6.949999999999999,25,100,13,0.0356164383561643,1.0337014051522249,ITM,17.2,0.0556,0.0016276346604215456
2023-08-25,2023-09-07,PUT,4413.905,4260.0,6.1,6.3,6.199999999999999,69,39,13,0.0356164383561643,1.0361279342723004,ITM,17.2,0.0556,0.0014553990610328637
2023-08-25,2023-09-06,PUT,4413.905,4600.0,179.6,184.7,182.15,2,6,12,0.0328767123287671,0.9595445652173912,OTM,17.2,0.0556,0.03959782608695652
2023-08-25,2023-09-06,PUT,4413.905,4570.0,151.6,153.3,152.45,1,1,12,0.0328767123287671,0.965843544857768,OTM,17.2,0.0556,0.03335886214442013
2023-08-25,2023-09-06,PUT,4413.905,4560.0,141.7,143.7,142.7,4,28,12,0.0328767123287671,0.9679616228070176,OTM,17.2,0.0556,0.031293859649122804
2023-08-25,2023-09-06,PUT,4413.905,4550.0,132.5,134.2,133.35,2,8,12,0.0328767123287671,0.9700890109890108,ATM,17.2,0.0556,0.029307692307692305
2023-08-25,2023-09-07,PUT,4413.905,4265.0,6.4,6.7,6.550000000000001,37,85,13,0.0356164383561643,1.0349132473622509,ITM,17.2,0.0556,0.0015357561547479485
2023-08-25,2023-09-07,PUT,4413.905,4380.0,25.0,25.4,25.2,32,170,13,0.0356164383561643,1.0077408675799089,ATM,17.2,0.0556,0.005753424657534247
2023-08-25,2023-09-07,PUT,4413.905,4285.0,8.1,8.4,8.25,4,28,13,0.0356164383561643,1.0300828471411902,ITM,17.2,0.0556,0.001925320886814469
2023-08-25,2023-09-07,PUT,4413.905,4290.0,8.6,8.9,8.75,106,24,13,0.0356164383561643,1.0288822843822842,ATM,17.2,0.0556,0.0020396270396270395
2023-08-25,2023-09-07,PUT,4413.905,4295.0,9.1,9.4,9.25,21,52,13,0.0356164383561643,1.027684516880093,ATM,17.2,0.0556,0.0021536670547147845
2023-08-25,2023-09-06,PUT,4413.905,4390.0,26.1,26.5,26.3,53,129,12,0.0328767123287671,1.0054453302961277,ATM,17.2,0.0556,0.005990888382687927
2023-08-25,2023-09-06,PUT,4413.905,4385.0,24.5,24.8,24.65,76,178,12,0.0328767123287671,1.0065917901938426,ATM,17.2,0.0556,0.005621436716077537
2023-08-25,2023-09-06,PUT,4413.905,4380.0,23.0,23.3,23.15,80,137,12,0.0328767123287671,1.0077408675799089,ATM,17.2,0.0556,0.005285388127853881
2023-08-25,2023-09-06,PUT,4413.905,4375.0,21.5,21.9,21.7,62,778,12,0.0328767123287671,1.0088925714285717,ATM,17.2,0.0556,0.00496
2023-08-25,2023-09-06,PUT,4413.905,4370.0,20.3,20.6,20.450000000000003,81,137,12,0.0328767123287671,1.0100469107551486,ATM,17.2,0.0556,0.004679633867276888
2023-08-25,2023-09-06,PUT,4413.905,4365.0,19.0,19.3,19.15,48,52,12,0.0328767123287671,1.0112038946162656,ATM,17.2,0.0556,0.004387170675830469
2023-08-25,2023-09-06,PUT,4413.905,4360.0,17.8,18.1,17.950000000000003,91,121,12,0.0328767123287671,1.0123635321100917,ATM,17.2,0.0556,0.004116972477064221
2023-08-25,2023-09-06,PUT,4413.905,4355.0,16.7,17.0,16.85,56,42,12,0.0328767123287671,1.0135258323765786,ATM,17.2,0.0556,0.003869115958668198
2023-08-25,2023-09-06,PUT,4413.905,4345.0,14.7,14.9,14.8,20,119,12,0.0328767123287671,1.0158584579976984,ATM,17.2,0.0556,0.0034062140391254315
2023-08-25,2023-09-06,PUT,4413.905,4540.0,123.1,125.1,124.1,3,4,12,0.0328767123287671,0.97222577092511,ATM,17.2,0.0556,0.027334801762114537
2023-08-25,2023-09-07,PUT,4413.905,4355.0,18.6,19.0,18.8,5,13,13,0.0356164383561643,1.0135258323765786,ATM,17.2,0.0556,0.004316877152698048
2023-08-25,2023-09-07,PUT,4413.905,4350.0,17.6,18.0,17.8,44,265,13,0.0356164383561643,1.014690804597701,ATM,17.2,0.0556,0.004091954022988506
2023-08-25,2023-09-07,PUT,4413.905,4345.0,16.6,16.9,16.75,56,92,13,0.0356164383561643,1.0158584579976984,ATM,17.2,0.0556,0.003855005753739931
2023-08-25,2023-09-07,PUT,4413.905,4340.0,15.6,16.0,15.8,60,564,13,0.0356164383561643,1.017028801843318,ATM,17.2,0.0556,0.0036405529953917053
2023-08-25,2023-09-07,PUT,4413.905,4330.0,13.8,14.2,14.0,18,47,13,0.0356164383561643,1.019377598152425,ATM,17.2,0.0556,0.003233256351039261
2023-08-25,2023-09-07,PUT,4413.905,4325.0,13.0,13.3,13.15,163,369,13,0.0356164383561643,1.0205560693641618,ATM,17.2,0.0556,0.0030404624277456647
2023-08-25,2023-09-07,PUT,4413.905,4320.0,12.3,12.6,12.45,103,52,13,0.0356164383561643,1.0217372685185184,ATM,17.2,0.0556,0.0028819444444444444
2023-08-25,2023-09-07,PUT,4413.905,4315.0,11.6,11.9,11.75,24,43,13,0.0356164383561643,1.0229212050984935,ATM,17.2,0.0556,0.00272305909617613
2023-08-25,2023-09-07,PUT,4413.905,4310.0,10.9,11.2,11.05,40,30,13,0.0356164383561643,1.0241078886310904,ATM,17.2,0.0556,0.002563805104408353
2023-08-25,2023-09-07,PUT,4413.905,4305.0,10.3,10.5,10.4,11,70,13,0.0356164383561643,1.0252973286875726,ATM,17.2,0.0556,0.002415795586527294
2023-08-25,2023-09-07,PUT,4413.905,4300.0,9.7,10.0,9.85,21,170,13,0.0356164383561643,1.0264895348837209,ATM,17.2,0.0556,0.0022906976744186047
2023-08-25,2023-09-08,PUT,4413.905,4290.0,10.1,10.3,10.2,3042,286,14,0.0383561643835616,1.0288822843822842,ATM,17.2,0.0556,0.0023776223776223776
2023-08-25,2023-09-08,PUT,4413.905,4300.0,11.3,11.5,11.4,547,3060,14,0.0383561643835616,1.0264895348837209,ATM,17.2,0.0556,0.0026511627906976743
2023-08-25,2023-09-08,PUT,4413.905,4305.0,11.9,12.2,12.05,111,107,14,0.0383561643835616,1.0252973286875726,ATM,17.2,0.0556,0.002799070847851336
2023-08-25,2023-09-08,PUT,4413.905,4310.0,12.6,12.8,12.7,723,2382,14,0.0383561643835616,1.0241078886310904,ATM,17.2,0.0556,0.0029466357308584683
2023-08-25,2023-09-08,PUT,4413.905,4160.0,2.95,3.1,3.0250000000000004,75,511,14,0.0383561643835616,1.0610348557692306,ITM,17.2,0.0556,0.0007271634615384616
2023-08-25,2023-09-08,PUT,4413.905,4150.0,2.75,2.9,2.825,214,997,14,0.0383561643835616,1.06359156626506,ITM,17.2,0.0556,0.0006807228915662651
2023-08-25,2023-09-08,PUT,4413.905,4140.0,2.6,2.7,2.6500000000000004,69,190,14,0.0383561643835616,1.0661606280193237,ITM,17.2,0.0556,0.000640096618357488
2023-08-25,2023-09-08,PUT,4413.905,4130.0,2.4,2.55,2.475,34,258,14,0.0383561643835616,1.068742130750605,ITM,17.2,0.0556,0.000599273607748184
2023-08-25,2023-09-08,PUT,4413.905,4125.0,2.35,2.45,2.4000000000000004,58,594,14,0.0383561643835616,1.0700375757575755,ITM,17.2,0.0556,0.0005818181818181819
2023-08-25,2023-09-08,PUT,4413.905,4120.0,2.25,2.4,2.325,24,158,14,0.0383561643835616,1.0713361650485436,ITM,17.2,0.0556,0.0005643203883495146
2023-08-25,2023-09-08,PUT,4413.905,4110.0,2.15,2.25,2.2,3,249,14,0.0383561643835616,1.073942822384428,ITM,17.2,0.0556,0.0005352798053527981
2023-08-25,2023-09-08,PUT,4413.905,4100.0,2.0,2.15,2.075,70,502,14,0.0383561643835616,1.076562195121951,ITM,17.2,0.0556,0.0005060975609756098
2023-08-25,2023-09-08,PUT,4413.905,4155.0,2.85,3.0,2.925,411,37,14,0.0383561643835616,1.0623116726835138,ITM,17.2,0.0556,0.000703971119133574
2023-08-25,2023-09-08,PUT,4413.905,4165.0,3.1,3.2,3.1500000000000004,3,27,14,0.0383561643835616,1.0597611044417767,ITM,17.2,0.0556,0.0007563025210084034
2023-08-25,2023-09-08,PUT,4413.905,4200.0,4.1,4.3,4.199999999999999,816,1134,14,0.0383561643835616,1.050929761904762,ITM,17.2,0.0556,0.0009999999999999998
2023-08-25,2023-09-08,PUT,4413.905,4275.0,8.6,8.8,8.7,951,1382,14,0.0383561643835616,1.032492397660819,ITM,17.2,0.0556,0.0020350877192982456
2023-08-25,2023-09-08,PUT,4413.905,4270.0,8.2,8.4,8.3,88,409,14,0.0383561643835616,1.0337014051522249,ITM,17.2,0.0556,0.001943793911007026
2023-08-25,2023-09-08,PUT,4413.905,4265.0,7.8,8.0,7.9,57,179,14,0.0383561643835616,1.0349132473622509,ITM,17.2,0.0556,0.0018522860492379838
2023-08-25,2023-09-08,PUT,4413.905,4260.0,7.4,7.6,7.5,786,3898,14,0.0383561643835616,1.0361279342723004,ITM,17.2,0.0556,0.0017605633802816902
2023-08-25,2023-09-08,PUT,4413.905,4255.0,7.0,7.2,7.1,47,136,14,0.0383561643835616,1.0373454759106933,ITM,17.2,0.0556,0.0016686251468860163
2023-08-25,2023-09-08,PUT,4413.905,4250.0,6.6,6.8,6.699999999999999,537,992,14,0.0383561643835616,1.0385658823529411,ITM,17.2,0.0556,0.001576470588235294
2023-08-25,2023-09-08,PUT,4413.905,4245.0,6.3,6.5,6.4,20,86,14,0.0383561643835616,1.0397891637220258,ITM,17.2,0.0556,0.001507656065959953
2023-08-25,2023-09-08,PUT,4413.905,4240.0,6.0,6.2,6.1,109,287,14,0.0383561643835616,1.041015330188679,ITM,17.2,0.0556,0.0014386792452830187
2023-08-25,2023-09-08,PUT,4413.905,4235.0,5.7,5.9,5.800000000000001,23,59,14,0.0383561643835616,1.0422443919716646,ITM,17.2,0.0556,0.0013695395513577333
2023-08-25,2023-09-08,PUT,4413.905,4205.0,4.3,4.5,4.4,5,107,14,0.0383561643835616,1.049680142687277,ITM,17.2,0.0556,0.0010463733650416171
2023-08-25,2023-09-08,PUT,4413.905,4170.0,3.2,3.4,3.3,178,222,14,0.0383561643835616,1.0584904076738608,ITM,17.2,0.0556,0.0007913669064748201
2023-08-25,2023-09-08,PUT,4413.905,4175.0,3.3,3.5,3.4,200,1063,14,0.0383561643835616,1.057222754491018,ITM,17.2,0.0556,0.0008143712574850299
2023-08-25,2023-09-08,PUT,4413.905,4180.0,3.4,3.6,3.5,109,1964,14,0.0383561643835616,1.0559581339712918,ITM,17.2,0.0556,0.0008373205741626794
2023-08-25,2023-09-01,PUT,4413.905,4375.0,16.0,16.2,16.1,1010,2300,7,0.0191780821917808,1.0088925714285717,ATM,17.2,0.0556,0.00368
2023-08-25,2023-09-01,PUT,4413.905,4370.0,14.7,14.9,14.8,1882,643,7,0.0191780821917808,1.0100469107551486,ATM,17.2,0.0556,0.0033867276887871857
2023-08-25,2023-09-01,PUT,4413.905,4365.0,13.5,13.7,13.6,944,681,7,0.0191780821917808,1.0112038946162656,ATM,17.2,0.0556,0.003115693012600229
2023-08-25,2023-09-01,PUT,4413.905,4360.0,12.4,12.6,12.5,1506,1808,7,0.0191780821917808,1.0123635321100917,ATM,17.2,0.0556,0.0028669724770642203
2023-08-25,2023-09-01,PUT,4413.905,4415.0,30.1,30.4,30.25,383,291,7,0.0191780821917808,0.9997519818799546,ATM,17.2,0.0556,0.006851642129105323
2023-08-25,2023-09-01,PUT,4413.905,4420.0,32.4,32.7,32.55,1176,702,7,0.0191780821917808,0.9986210407239818,ATM,17.2,0.0556,0.007364253393665158
2023-08-25,2023-09-01,PUT,4413.905,4465.0,58.5,60.3,59.4,7,225,7,0.0191780821917808,0.9885565509518476,ATM,17.2,0.0556,0.013303471444568869
2023-08-25,2023-09-01,PUT,4413.905,4460.0,54.9,56.1,55.5,127,1205,7,0.0191780821917808,0.989664798206278,ATM,17.2,0.0556,0.012443946188340807
2023-08-25,2023-09-01,PUT,4413.905,4455.0,51.7,52.6,52.150000000000006,38,254,7,0.0191780821917808,0.9907755331088663,ATM,17.2,0.0556,0.01170594837261504
2023-08-25,2023-09-01,PUT,4413.905,4450.0,48.9,49.2,49.05,2415,2643,7,0.0191780821917808,0.9918887640449436,ATM,17.2,0.0556,0.01102247191011236
2023-08-25,2023-09-01,PUT,4413.905,4445.0,45.7,46.3,46.0,13,541,7,0.0191780821917808,0.9930044994375704,ATM,17.2,0.0556,0.010348706411698537
2023-08-25,2023-09-01,PUT,4413.905,4440.0,42.9,43.2,43.05,87,488,7,0.0191780821917808,0.9941227477477476,ATM,17.2,0.0556,0.009695945945945946
2023-08-25,2023-09-01,PUT,4413.905,4435.0,40.1,40.4,40.25,42,190,7,0.0191780821917808,0.9952435174746336,ATM,17.2,0.0556,0.009075535512965052
2023-08-25,2023-09-01,PUT,4413.905,4430.0,37.3,37.7,37.5,568,528,7,0.0191780821917808,0.996366817155756,ATM,17.2,0.0556,0.008465011286681716
2023-08-25,2023-09-01,PUT,4413.905,4425.0,34.9,35.1,35.0,211,2043,7,0.0191780821917808,0.9974926553672316,ATM,17.2,0.0556,0.007909604519774011
2023-08-25,2023-09-06,PUT,4413.905,4265.0,5.2,5.4,5.300000000000001,7,39,12,0.0328767123287671,1.0349132473622509,ITM,17.2,0.0556,0.0012426729191090272
2023-08-25,2023-09-06,PUT,4413.905,4270.0,5.6,5.8,5.699999999999999,9,85,12,0.0328767123287671,1.0337014051522249,ITM,17.2,0.0556,0.001334894613583138
2023-08-25,2023-09-06,PUT,4413.905,4275.0,5.9,6.1,6.0,2,43,12,0.0328767123287671,1.032492397660819,ITM,17.2,0.0556,0.0014035087719298245
2023-08-25,2023-09-08,PUT,4413.905,4195.0,3.9,4.1,4.0,14,39,14,0.0383561643835616,1.052182359952324,ITM,17.2,0.0556,0.0009535160905840286
2023-08-25,2023-09-08,PUT,4413.905,4190.0,3.8,4.0,3.9,91,212,14,0.0383561643835616,1.0534379474940334,ITM,17.2,0.0556,0.0009307875894988066
2023-08-25,2023-09-08,PUT,4413.905,4185.0,3.6,3.8,3.7,31,70,14,0.0383561643835616,1.0546965352449222,ITM,17.2,0.0556,0.000884109916367981
2023-08-25,2023-09-08,PUT,4413.905,4230.0,5.4,5.7,5.550000000000001,44,468,14,0.0383561643835616,1.0434763593380614,ITM,17.2,0.0556,0.0013120567375886527
2023-08-25,2023-09-05,PUT,4413.905,4310.0,7.4,7.7,7.550000000000001,222,446,11,0.0301369863013698,1.0241078886310904,ATM,17.2,0.0556,0.001751740139211137
2023-08-25,2023-09-08,PUT,4413.905,4225.0,5.2,5.4,5.300000000000001,144,2091,14,0.0383561643835616,1.0447112426035503,ITM,17.2,0.0556,0.0012544378698224855
2023-08-25,2023-09-08,PUT,4413.905,4215.0,4.7,4.9,4.800000000000001,237,57,14,0.0383561643835616,1.0471897983392644,ITM,17.2,0.0556,0.0011387900355871888
2023-08-25,2023-09-08,PUT,4413.905,4435.0,48.5,48.9,48.7,123,115,14,0.0383561643835616,0.9952435174746336,ATM,17.2,0.0556,0.010980834272829764
2023-08-25,2023-09-08,PUT,4413.905,4465.0,64.9,66.4,65.65,5,199,14,0.0383561643835616,0.9885565509518476,ATM,17.2,0.0556,0.014703247480403137
2023-08-25,2023-09-08,PUT,4413.905,4515.0,101.4,103.7,102.55,1,102,14,0.0383561643835616,0.9776090808416388,ATM,17.2,0.0556,0.022713178294573644
2023-08-25,2023-09-08,PUT,4413.905,4510.0,97.4,99.4,98.4,2,188,14,0.0383561643835616,0.9786929046563192,ATM,17.2,0.0556,0.02181818181818182
2023-08-25,2023-09-08,PUT,4413.905,4505.0,93.1,95.2,94.15,1,25,14,0.0383561643835616,0.9797791342952274,ATM,17.2,0.0556,0.020899001109877916
2023-08-25,2023-09-08,PUT,4413.905,4500.0,89.5,91.0,90.25,31,1859,14,0.0383561643835616,0.9808677777777776,ATM,17.2,0.0556,0.020055555555555556
2023-08-25,2023-09-08,PUT,4413.905,4495.0,85.5,87.4,86.45,1,69,14,0.0383561643835616,0.9819588431590656,ATM,17.2,0.0556,0.019232480533926587
2023-08-25,2023-09-08,PUT,4413.905,4485.0,78.2,80.0,79.1,5,415,14,0.0383561643835616,0.9841482720178372,ATM,17.2,0.0556,0.017636566332218506
2023-08-25,2023-09-08,PUT,4413.905,4480.0,74.8,76.3,75.55,7,694,14,0.0383561643835616,0.9852466517857142,ATM,17.2,0.0556,0.016863839285714284
2023-08-25,2023-09-08,PUT,4413.905,4415.0,39.4,39.8,39.6,145,285,14,0.0383561643835616,0.9997519818799546,ATM,17.2,0.0556,0.00896942242355606
2023-08-25,2023-09-08,PUT,4413.905,4475.0,71.2,72.9,72.05000000000001,10,326,14,0.0383561643835616,0.9863474860335196,ATM,17.2,0.0556,0.01610055865921788
2023-08-25,2023-09-08,PUT,4413.905,4410.0,37.4,37.8,37.6,513,682,14,0.0383561643835616,1.0008854875283446,ATM,17.2,0.0556,0.008526077097505668
2023-08-25,2023-09-08,PUT,4413.905,4405.0,35.5,35.8,35.65,262,328,14,0.0383561643835616,1.0020215664018162,ATM,17.2,0.0556,0.008093076049943247
2023-08-25,2023-09-08,PUT,4413.905,4345.0,18.5,18.8,18.65,273,136,14,0.0383561643835616,1.0158584579976984,ATM,17.2,0.0556,0.00429228998849252
2023-08-25,2023-09-08,PUT,4413.905,4340.0,17.5,17.8,17.65,579,2030,14,0.0383561643835616,1.017028801843318,ATM,17.2,0.0556,0.004066820276497696
2023-08-25,2023-09-08,PUT,4413.905,4335.0,16.6,16.8,16.700000000000003,511,295,14,0.0383561643835616,1.01820184544406,ATM,17.2,0.0556,0.0038523644752018462
2023-08-25,2023-09-08,PUT,4413.905,4330.0,15.7,15.9,15.8,1076,526,14,0.0383561643835616,1.019377598152425,ATM,17.2,0.0556,0.003648960739030023
2023-08-25,2023-09-08,PUT,4413.905,4325.0,14.8,15.1,14.95,1252,1170,14,0.0383561643835616,1.0205560693641618,ATM,17.2,0.0556,0.0034566473988439303
2023-08-25,2023-09-08,PUT,4413.905,4320.0,14.0,14.3,14.15,282,339,14,0.0383561643835616,1.0217372685185184,ATM,17.2,0.0556,0.003275462962962963
2023-08-25,2023-09-08,PUT,4413.905,4315.0,13.3,13.5,13.4,1224,152,14,0.0383561643835616,1.0229212050984935,ATM,17.2,0.0556,0.003105446118192352
2023-08-25,2023-09-08,PUT,4413.905,4470.0,67.8,69.7,68.75,2,1652,14,0.0383561643835616,0.9874507829977628,ATM,17.2,0.0556,0.015380313199105145
2023-08-25,2023-09-08,PUT,4413.905,4420.0,41.6,41.9,41.75,159,297,14,0.0383561643835616,0.9986210407239818,ATM,17.2,0.0556,0.009445701357466063
2023-08-25,2023-09-08,PUT,4413.905,4425.0,43.8,44.1,43.95,617,1598,14,0.0383561643835616,0.9974926553672316,ATM,17.2,0.0556,0.009932203389830509
2023-08-25,2023-09-08,PUT,4413.905,4430.0,46.1,46.5,46.3,310,449,14,0.0383561643835616,0.996366817155756,ATM,17.2,0.0556,0.010451467268623024
2023-08-25,2023-09-08,PUT,4413.905,4210.0,4.5,4.7,4.6,270,195,14,0.0383561643835616,1.0484334916864608,ITM,17.2,0.0556,0.0010926365795724464
2023-08-25,2023-09-08,PUT,4413.905,4090.0,1.9,2.05,1.975,5,264,14,0.0383561643835616,1.0791943765281171,ITM,17.2,0.0556,0.0004828850855745721
2023-08-25,2023-09-08,PUT,4413.905,4080.0,1.8,1.95,1.875,131,142,14,0.0383561643835616,1.0818394607843136,ITM,17.2,0.0556,0.00045955882352941176
2023-08-25,2023-09-08,PUT,4413.905,4075.0,1.8,1.9,1.85,67,192,14,0.0383561643835616,1.083166871165644,ITM,17.2,0.0556,0.00045398773006134974
2023-08-25,2023-09-07,PUT,4413.905,4505.0,92.5,94.4,93.45,6,6,13,0.0356164383561643,0.9797791342952274,ATM,17.2,0.0556,0.02074361820199778
2023-08-25,2023-09-07,PUT,4413.905,4440.0,49.2,49.6,49.400000000000006,2,97,13,0.0356164383561643,0.9941227477477476,ATM,17.2,0.0556,0.011126126126126127
2023-08-25,2023-09-08,PUT,4413.905,4280.0,9.1,9.3,9.2,346,295,14,0.0383561643835616,1.0312862149532709,ITM,17.2,0.0556,0.0021495327102803736
2023-08-25,2023-09-08,PUT,4413.905,4070.0,1.75,1.85,1.8,1,693,14,0.0383561643835616,1.084497542997543,ITM,17.2,0.0556,0.0004422604422604423
2023-08-25,2023-09-08,PUT,4413.905,4060.0,1.65,1.75,1.7,5,86,14,0.0383561643835616,1.087168719211823,ITM,17.2,0.0556,0.00041871921182266007
2023-08-25,2023-09-08,PUT,4413.905,4050.0,1.6,1.7,1.65,91,622,14,0.0383561643835616,1.089853086419753,ITM,17.2,0.0556,0.0004074074074074074
2023-08-25,2023-09-08,PUT,4413.905,4030.0,1.45,1.55,1.5,7,140,14,0.0383561643835616,1.095261786600496,ITM,17.2,0.0556,0.00037220843672456576
2023-08-25,2023-09-08,PUT,4413.905,4025.0,1.4,1.5,1.45,4,100,14,0.0383561643835616,1.096622360248447,ITM,17.2,0.0556,0.00036024844720496894
2023-08-25,2023-09-08,PUT,4413.905,4020.0,1.4,1.5,1.45,3,196,14,0.0383561643835616,1.09798631840796,ITM,17.2,0.0556,0.00036069651741293534
2023-08-25,2023-09-07,PUT,4413.905,4425.0,41.8,42.2,42.0,11,7,13,0.0356164383561643,0.9974926553672316,ATM,17.2,0.0556,0.009491525423728813
2023-08-25,2023-09-08,PUT,4413.905,4285.0,9.6,9.8,9.7,59,500,14,0.0383561643835616,1.0300828471411902,ITM,17.2,0.0556,0.0022637106184364058
2023-08-25,2023-09-08,PUT,4413.905,4295.0,10.7,10.9,10.8,314,171,14,0.0383561643835616,1.027684516880093,ATM,17.2,0.0556,0.002514551804423749
2023-08-25,2023-09-08,PUT,4413.905,4455.0,59.3,59.7,59.5,46,110,14,0.0383561643835616,0.9907755331088663,ATM,17.2,0.0556,0.01335578002244669
2023-08-25,2023-09-08,PUT,4413.905,4450.0,56.5,56.8,56.65,177,3405,14,0.0383561643835616,0.9918887640449436,ATM,17.2,0.0556,0.012730337078651685
2023-08-25,2023-09-08,PUT,4413.905,4445.0,53.6,54.2,53.900000000000006,35,198,14,0.0383561643835616,0.9930044994375704,ATM,17.2,0.0556,0.012125984251968504
2023-08-25,2023-09-08,PUT,4413.905,4440.0,51.1,51.4,51.25,178,223,14,0.0383561643835616,0.9941227477477476,ATM,17.2,0.0556,0.011542792792792793
2023-08-25,2023-09-08,PUT,4413.905,4460.0,62.2,62.8,62.5,56,224,14,0.0383561643835616,0.989664798206278,ATM,17.2,0.0556,0.014013452914798207
2023-08-25,2023-09-08,PUT,4413.905,4220.0,4.9,5.1,5.0,194,253,14,0.0383561643835616,1.0459490521327013,ITM,17.2,0.0556,0.001184834123222749
2023-08-25,2023-09-05,PUT,4413.905,4315.0,8.0,8.3,8.15,40,129,11,0.0301369863013698,1.0229212050984935,ATM,17.2,0.0556,0.0018887601390498263
2023-08-25,2023-09-05,PUT,4413.905,4320.0,8.6,8.9,8.75,147,108,11,0.0301369863013698,1.0217372685185184,ATM,17.2,0.0556,0.002025462962962963
2023-08-25,2023-09-05,PUT,4413.905,4325.0,9.3,9.6,9.45,207,844,11,0.0301369863013698,1.0205560693641618,ATM,17.2,0.0556,0.002184971098265896
2023-08-25,2023-09-11,PUT,4413.905,4360.0,24.1,24.4,24.25,11,23,17,0.0465753424657534,1.0123635321100917,ATM,17.2,0.0556,0.0055619266055045875
2023-08-25,2023-09-11,PUT,4413.905,4355.0,22.9,23.2,23.05,4,7,17,0.0465753424657534,1.0135258323765786,ATM,17.2,0.0556,0.00529276693455798
2023-08-25,2023-09-11,PUT,4413.905,4350.0,21.7,22.1,21.9,265,699,17,0.0465753424657534,1.014690804597701,ATM,17.2,0.0556,0.0050344827586206896
2023-08-25,2023-09-11,PUT,4413.905,4345.0,20.7,21.0,20.85,8,41,17,0.0465753424657534,1.0158584579976984,ATM,17.2,0.0556,0.004798619102416571
2023-08-25,2023-09-11,PUT,4413.905,4340.0,19.6,20.0,19.8,20,983,17,0.0465753424657534,1.017028801843318,ATM,17.2,0.0556,0.00456221198156682
2023-08-25,2023-09-11,PUT,4413.905,4335.0,18.7,19.0,18.85,31,130,17,0.0465753424657534,1.01820184544406,ATM,17.2,0.0556,0.0043483275663206465
2023-08-25,2023-09-11,PUT,4413.905,4330.0,17.7,18.0,17.85,6,323,17,0.0465753424657534,1.019377598152425,ATM,17.2,0.0556,0.004122401847575058
2023-08-25,2023-09-11,PUT,4413.905,4325.0,16.8,17.2,17.0,12,660,17,0.0465753424657534,1.0205560693641618,ATM,17.2,0.0556,0.003930635838150289
2023-08-25,2023-09-11,PUT,4413.905,4320.0,16.0,16.3,16.15,1,50,17,0.0465753424657534,1.0217372685185184,ATM,17.2,0.0556,0.0037384259259259254
2023-08-25,2023-09-11,PUT,4413.905,4290.0,11.8,12.1,11.95,247,40,17,0.0465753424657534,1.0288822843822842,ATM,17.2,0.0556,0.0027855477855477854
2023-08-25,2023-09-11,PUT,4413.905,4315.0,15.2,15.5,15.35,1,53,17,0.0465753424657534,1.0229212050984935,ATM,17.2,0.0556,0.0035573580533024333
2023-08-25,2023-09-11,PUT,4413.905,4300.0,13.1,13.4,13.25,1125,368,17,0.0465753424657534,1.0264895348837209,ATM,17.2,0.0556,0.0030813953488372093
2023-08-25,2023-09-11,PUT,4413.905,4295.0,12.4,12.7,12.55,20,27,17,0.0465753424657534,1.027684516880093,ATM,17.2,0.0556,0.0029220023282887078
2023-08-25,2023-09-11,PUT,4413.905,4170.0,4.0,4.2,4.1,21,2,17,0.0465753424657534,1.0584904076738608,ITM,17.2,0.0556,0.0009832134292565946
2023-08-25,2023-09-11,PUT,4413.905,4165.0,3.8,4.0,3.9,1,2,17,0.0465753424657534,1.0597611044417767,ITM,17.2,0.0556,0.000936374549819928
2023-08-25,2023-09-11,PUT,4413.905,4155.0,3.6,3.8,3.7,2,1,17,0.0465753424657534,1.0623116726835138,ITM,17.2,0.0556,0.0008904933814681108
2023-08-25,2023-09-11,PUT,4413.905,4150.0,3.4,3.6,3.5,40,86,17,0.0465753424657534,1.06359156626506,ITM,17.2,0.0556,0.0008433734939759036
2023-08-25,2023-09-08,PUT,4413.905,4600.0,179.0,181.4,180.2,15,273,14,0.0383561643835616,0.9595445652173912,OTM,17.2,0.0556,0.03917391304347826
2023-08-25,2023-09-08,PUT,4413.905,4550.0,131.9,133.8,132.85000000000002,18,244,14,0.0383561643835616,0.9700890109890108,ATM,17.2,0.0556,0.029197802197802204
2023-08-25,2023-09-08,PUT,4413.905,4540.0,122.9,124.6,123.75,9,68,14,0.0383561643835616,0.97222577092511,ATM,17.2,0.0556,0.027257709251101322
2023-08-25,2023-09-11,PUT,4413.905,4310.0,14.5,14.8,14.65,48,33,17,0.0465753424657534,1.0241078886310904,ATM,17.2,0.0556,0.0033990719257540603
2023-08-25,2023-09-08,PUT,4413.905,4535.0,118.5,120.3,119.4,5,43,14,0.0383561643835616,0.973297684674752,ATM,17.2,0.0556,0.02632855567805954
2023-08-25,2023-09-11,PUT,4413.905,4285.0,11.3,11.6,11.45,5,36,17,0.0465753424657534,1.0300828471411902,ITM,17.2,0.0556,0.0026721120186697783
2023-08-25,2023-09-11,PUT,4413.905,4175.0,4.1,4.4,4.25,100,103,17,0.0465753424657534,1.057222754491018,ITM,17.2,0.0556,0.0010179640718562875
2023-08-25,2023-09-13,PUT,4413.905,4355.0,27.4,27.8,27.6,18,42,19,0.0520547945205479,1.0135258323765786,ATM,17.2,0.0556,0.006337543053960964
